Профиль №1  с 01.10.2022 по 31.10.2022
Счетчик № 0816190453
Сохранен 01.11.2022 00:28:33

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
11.10.2022	12:00-13:00	000,0144	000,0000	000,0053	000,0000	
11.10.2022	13:00-14:00	000,0175	000,0000	000,0065	000,0000	
11.10.2022	14:00-15:00	000,0212	000,0000	000,0081	000,0000	
11.10.2022	15:00-16:00	000,0174	000,0000	000,0060	000,0000	
11.10.2022	16:00-17:00	000,0157	000,0000	000,0051	000,0000	
11.10.2022	17:00-18:00	000,0133	000,0000	000,0037	000,0000	
11.10.2022	18:00-19:00	000,0144	000,0000	000,0041	000,0000	
11.10.2022	19:00-20:00	000,0147	000,0000	000,0042	000,0000	
11.10.2022	20:00-21:00	000,0132	000,0000	000,0038	000,0000	
11.10.2022	21:00-22:00	000,0140	000,0000	000,0037	000,0000	
11.10.2022	22:00-23:00	000,0137	000,0000	000,0043	000,0000	
11.10.2022	23:00-24:00	000,0134	000,0000	000,0040	000,0000	
12.10.2022	00:00-01:00	000,0129	000,0000	000,0037	000,0000	
12.10.2022	01:00-02:00	000,0143	000,0000	000,0041	000,0000	
12.10.2022	02:00-03:00	000,0142	000,0000	000,0044	000,0000	
12.10.2022	03:00-04:00	000,0135	000,0000	000,0038	000,0000	
12.10.2022	04:00-05:00	000,0148	000,0000	000,0038	000,0000	
12.10.2022	05:00-06:00	000,0158	000,0000	000,0048	000,0000	
12.10.2022	06:00-07:00	000,0170	000,0000	000,0048	000,0000	
12.10.2022	07:00-08:00	000,0165	000,0000	000,0046	000,0000	
12.10.2022	08:00-09:00	000,0166	000,0000	000,0056	000,0000	
12.10.2022	09:00-10:00	000,0179	000,0000	000,0054	000,0000	
12.10.2022	10:00-11:00	000,0161	000,0000	000,0038	000,0000	
12.10.2022	11:00-12:00	000,0174	000,0000	000,0041	000,0000	
12.10.2022	12:00-13:00	000,0180	000,0000	000,0051	000,0000	
12.10.2022	13:00-14:00	000,0154	000,0000	000,0052	000,0000	
12.10.2022	14:00-15:00	000,0153	000,0000	000,0067	000,0000	
12.10.2022	15:00-16:00	000,0186	000,0000	000,0077	000,0000	
12.10.2022	16:00-17:00	000,0205	000,0000	000,0087	000,0000	
12.10.2022	17:00-18:00	000,0201	000,0000	000,0071	000,0000	
12.10.2022	18:00-19:00	000,0209	000,0000	000,0061	000,0000	
12.10.2022	19:00-20:00	000,0215	000,0000	000,0064	000,0000	
12.10.2022	20:00-21:00	000,0215	000,0000	000,0064	000,0000	
12.10.2022	21:00-22:00	000,0206	000,0000	000,0062	000,0000	
12.10.2022	22:00-23:00	000,0180	000,0000	000,0049	000,0000	
12.10.2022	23:00-24:00	000,0173	000,0000	000,0039	000,0000	
13.10.2022	00:00-01:00	000,0175	000,0000	000,0043	000,0000	
13.10.2022	01:00-02:00	000,0173	000,0000	000,0043	000,0000	
13.10.2022	02:00-03:00	000,0182	000,0000	000,0039	000,0000	
13.10.2022	03:00-04:00	000,0179	000,0000	000,0044	000,0000	
13.10.2022	04:00-05:00	000,0177	000,0000	000,0038	000,0000	
13.10.2022	05:00-06:00	000,0179	000,0000	000,0037	000,0000	
13.10.2022	06:00-07:00	000,0194	000,0000	000,0042	000,0000	
13.10.2022	07:00-08:00	000,0201	000,0000	000,0059	000,0000	
13.10.2022	08:00-09:00	000,0228	000,0000	000,0096	000,0000	
13.10.2022	09:00-10:00	000,0211	000,0000	000,0081	000,0000	
13.10.2022	10:00-11:00	000,0211	000,0000	000,0080	000,0000	
13.10.2022	11:00-12:00	000,0181	000,0000	000,0057	000,0000	
13.10.2022	12:00-13:00	000,0166	000,0000	000,0041	000,0000	
13.10.2022	13:00-14:00	000,0149	000,0000	000,0057	000,0000	
